ch_changeIdNum,COUNT(ch_changeIdNum)
4788,177
4789,177
4791,2
4794,177
4795,177
4796,177
4797,177
4798,177
4799,7
4803,177
4804,177
4813,40
4814,40
4815,2
4817,7
4818,7
4869,40
4878,1
4909,7
4941,46
4942,46
4998,46
5028,2
5046,2
5050,32
5119,28
5122,7
5123,7
5124,7
5125,7
5194,7
5217,7
5254,189
5318,28
5319,28
5321,28
5333,28
5335,28
5336,7
5339,5
5348,193
5349,7
5356,46
5360,7
5361,7
5365,5
5366,193
5367,193
5370,3
5372,32
5375,41
5381,186
5382,186
5383,41
5387,7
5388,7
5389,41
5390,41
5392,7
5393,7
5396,7
5397,7
5398,32
5399,7
5400,7
5401,7
5407,189
5411,3
5416,40
5421,7
5468,1
5476,3
5477,3
5483,7
5484,7
5485,193
5486,193
5487,193
5490,193
5496,7
5498,7
5514,6
5515,6
5517,28
5519,6
5522,41
5544,1
5638,2
5658,8
5788,1
5875,35
5984,2
6029,194
6084,195
6085,195
6087,195
6111,32
6128,50
6136,7
6139,7
6141,7
6142,7
6144,32
6145,32
6148,41
6149,41
6150,41
6176,7
6189,195
6207,51
6209,7
6210,7
6213,195
6214,195
6223,195
6224,3
6225,4
6226,195
6227,195
6229,195
6232,3
6234,2
6236,2
6240,7
6242,2
6243,2
6244,2
6245,2
6248,7
6249,7
6250,5
6252,196
6255,196
6256,196
6258,4
6259,196
6261,4
6262,7
6263,4
6266,56
6267,56
6268,56
6269,56
6270,56
6271,56
6272,56
6275,196
6276,196
6277,196
6278,196
6279,196
6280,196
6281,196
6282,196
6284,7
6289,4
6293,1
6296,198
6297,5
6298,5
6299,6
6303,5
6305,7
6306,8
6308,196
6309,4
6378,1
6381,1
6495,4
6509,7
6592,46
6606,46
6646,4
6667,6
6693,1
6739,1
6757,1
6786,6
6859,1
6913,2
6934,12
6935,8
6936,8
6937,8
6938,8
6941,6
6953,198
6957,11
6959,5
6963,3
6964,7
6965,1
6971,2
6976,3
6978,51
6979,198
6989,2
6993,2
6996,7
7006,2
7009,15
7014,12
7015,8
7017,7
7021,1
7022,1
7023,4
7025,12
7028,1
7032,1
7034,13
7035,2
7037,1
7039,63
7070,1
7077,1
7078,3
7079,3
7097,4
7098,5
7106,3
7107,2
7207,2
7226,2
7254,8
7382,2
7480,5
7481,5
7524,5
7525,5
7543,5
7584,8
7585,2
7610,1
7620,1
7630,3
7632,7
7633,1
7634,1
7635,1
7637,8
7639,3
7640,3
7641,3
7643,1
7644,2
7646,1
7649,7
7650,7
7652,7
7653,20
7654,20
7656,1
7658,20
7659,65
7662,8
7677,3
7681,201
7682,2
7683,20
7684,20
7685,20
7686,20
7689,20
7690,7
7692,8
7694,1
7702,6
7705,21
7706,1
7708,21
7709,200
7711,1
7712,4
